#{"t_start": 1760174605.785933, "env_id": "MountainCar-v0"}
r,l,t
-144.0,144,115.081382
-90.0,90,115.104224
-92.0,92,115.13056
-105.0,105,115.157534
-108.0,108,115.193664
-123.0,123,115.22971
-131.0,131,115.265825
-113.0,113,115.296804
-113.0,113,115.330612
-113.0,113,115.361726
-125.0,125,115.397857
-141.0,141,115.437338
-125.0,125,115.475128
-114.0,114,115.506243
-109.0,109,115.536934
-200.0,200,115.590632
-127.0,127,115.628539
-112.0,112,115.660012
-118.0,118,115.69174
-115.0,115,115.726699
-138.0,138,115.768644
-144.0,144,115.80885
-198.0,198,115.867581
-174.0,174,115.916528
-183.0,183,115.968196
-140.0,140,116.008052
-146.0,146,116.048212
-146.0,146,116.088519
-173.0,173,116.139201
-126.0,126,116.17468
-150.0,150,116.21483
-140.0,140,116.256518
-151.0,151,116.300553
-189.0,189,116.354577
-110.0,110,116.385841
-106.0,106,116.416844
-167.0,167,116.46724
-172.0,172,116.516066
-166.0,166,116.560338
-143.0,143,116.600876
-115.0,115,116.634475
-142.0,142,116.674289
-200.0,200,116.730912
-106.0,106,116.758631
-152.0,152,116.805127
-139.0,139,116.84136
-165.0,165,116.889738
-137.0,137,116.926417
-155.0,155,116.976551
-141.0,141,117.018162
-164.0,164,117.063128
-194.0,194,117.116892
-200.0,200,117.176845
-194.0,194,117.230347
-171.0,171,117.277692
-200.0,200,117.335494
-184.0,184,117.387413
-200.0,200,117.444892
-200.0,200,117.498996
-199.0,199,117.555984
-200.0,200,117.61235
-200.0,200,117.66943
-187.0,187,117.7223
-200.0,200,117.77598
-167.0,167,117.826847
-200.0,200,117.880792
-200.0,200,117.93788
-85.0,85,117.96063
-172.0,172,118.011685
-200.0,200,118.065157
-200.0,200,118.126348
-148.0,148,118.166422
-200.0,200,118.233533
-200.0,200,118.291107
-200.0,200,118.34521
-200.0,200,118.402162
-200.0,200,118.458076
-200.0,200,118.515611
-200.0,200,118.569554
-200.0,200,118.626901
-200.0,200,118.683116
-200.0,200,118.744002
-200.0,200,118.79783
-200.0,200,118.856624
-200.0,200,118.91307
-200.0,200,118.970252
-200.0,200,119.024438
-182.0,182,119.077272
-200.0,200,119.136213
-156.0,156,119.18061
-200.0,200,119.236056
-200.0,200,119.297743
-200.0,200,119.354936
-200.0,200,119.412997
-200.0,200,119.466766
-200.0,200,119.524694
-200.0,200,119.584099
-200.0,200,119.644531
-169.0,169,119.693645
-200.0,200,119.748365
-200.0,200,119.808466
-200.0,200,119.863021
-200.0,200,119.920798
-200.0,200,119.974899
-193.0,193,120.030806
-183.0,183,120.083292
-152.0,152,120.125727
-150.0,150,120.166474
-157.0,157,120.215973
-198.0,198,120.273507
-200.0,200,120.327489
-197.0,197,120.381123
-181.0,181,120.43651
-181.0,181,120.485264
-200.0,200,120.543126
-175.0,175,120.588862
-174.0,174,120.640054
-149.0,149,120.683733
-182.0,182,120.733441
-170.0,170,120.781794
-174.0,174,120.832697
-162.0,162,120.877531
-127.0,127,120.912881
-143.0,143,120.952581
-115.0,115,120.986607
-160.0,160,121.031826
-91.0,91,121.054622
-109.0,109,121.085425
-104.0,104,121.121038
-113.0,113,121.152749
-180.0,180,121.202229
-199.0,199,121.256209
-96.0,96,121.285235
-172.0,172,121.334165
-118.0,118,121.369258
-151.0,151,121.409803
-87.0,87,121.435137
-193.0,193,121.492444
-146.0,146,121.532756
-200.0,200,121.588683
-124.0,124,121.626548
-200.0,200,121.684957
-194.0,194,121.747179
-113.0,113,121.77942
-107.0,107,121.809695
-98.0,98,121.837826
-107.0,107,121.869303
-163.0,163,121.914432
-155.0,155,121.968387
-186.0,186,122.023516
-88.0,88,122.046675
-153.0,153,122.091053
-170.0,170,122.139146
-133.0,133,122.178707
-200.0,200,122.23258
-109.0,109,122.263768
-200.0,200,122.320003
-113.0,113,122.35149
-114.0,114,122.386196
-113.0,113,122.417496
-87.0,87,122.442494
-130.0,130,122.478808
-149.0,149,122.522327
-113.0,113,122.55363
-172.0,172,122.601319
-89.0,89,122.627992
-145.0,145,122.668465
-90.0,90,122.694778
-100.0,100,122.72644
-160.0,160,122.771906
-186.0,186,122.821808
-184.0,184,122.874909
-95.0,95,122.903838
-171.0,171,122.952852
-172.0,172,122.9997
-148.0,148,123.043067
-96.0,96,123.071986
-179.0,179,123.12149
-125.0,125,123.156917
-125.0,125,123.189012
-107.0,107,123.222522
-110.0,110,123.254042
-118.0,118,123.286032
-114.0,114,123.317412
-155.0,155,123.364349
-112.0,112,123.395723
-125.0,125,123.430753
-92.0,92,123.457311
-122.0,122,123.493252
-178.0,178,123.542465
-171.0,171,123.591004
-143.0,143,123.631271
-142.0,142,123.673504
-140.0,140,123.713392
-135.0,135,123.749581
-132.0,132,123.785939
-112.0,112,123.819625
-113.0,113,123.851119
-161.0,161,123.898933
-94.0,94,123.921904
-150.0,150,123.968499
-151.0,151,124.009186
-139.0,139,124.049014
-149.0,149,124.088993
-114.0,114,124.124252
-145.0,145,124.168121
-156.0,156,124.21287
-113.0,113,124.244379
-136.0,136,124.289238
-88.0,88,124.313053
-139.0,139,124.352768
-118.0,118,124.384401
-113.0,113,124.419931
-137.0,137,124.459867
-110.0,110,124.492293
-147.0,147,124.532512
-121.0,121,124.570448
-200.0,200,124.624103
-140.0,140,124.664257
-200.0,200,124.718214
-110.0,110,124.751513
-141.0,141,124.791572
-139.0,139,124.831214
-200.0,200,124.885225
-139.0,139,124.929697
-143.0,143,124.973754
-138.0,138,125.011314
-137.0,137,125.051007
-134.0,134,125.089835
-136.0,136,125.129048
-139.0,139,125.168978
-159.0,159,125.209898
-136.0,136,125.251881
-140.0,140,125.292023
-157.0,157,125.336305
-147.0,147,125.376362
-109.0,109,125.409024
-109.0,109,125.436388
-164.0,164,125.484129
-149.0,149,125.52449
-107.0,107,125.557381
-145.0,145,125.59736
-157.0,157,125.638019
-159.0,159,125.68234
-111.0,111,125.717626
-160.0,160,125.76215
-154.0,154,125.805812
-153.0,153,125.851407
-160.0,160,125.898494
-168.0,168,125.943156
-164.0,164,125.98753
-154.0,154,126.031632
-168.0,168,126.078993
-155.0,155,126.12285
-156.0,156,126.166912
-174.0,174,126.215777
-151.0,151,126.258311
-156.0,156,126.302303
-149.0,149,126.342769
-177.0,177,126.391658
-157.0,157,126.437946
-140.0,140,126.477349
-152.0,152,126.517597
-171.0,171,126.565961
-161.0,161,126.615559
-181.0,181,126.664819
-103.0,103,126.695924
-174.0,174,126.744249
-171.0,171,126.791898
-153.0,153,126.835948
-200.0,200,126.889867
-200.0,200,126.946838
-167.0,167,126.994163
-159.0,159,127.038691
-167.0,167,127.086934
-191.0,191,127.13998
-150.0,150,127.182738
-170.0,170,127.231616
-167.0,167,127.27822
-166.0,166,127.325824
-93.0,93,127.350997
-156.0,156,127.395793
-143.0,143,127.43545
-105.0,105,127.466255
-164.0,164,127.515539
-146.0,146,127.55571
-142.0,142,127.595575
-141.0,141,127.635671
-154.0,154,127.679014
-90.0,90,127.705622
-147.0,147,127.745564
-90.0,90,127.771698
-142.0,142,127.813808
-144.0,144,127.853231
-86.0,86,127.87613
-157.0,157,127.920365
-140.0,140,127.962622
-144.0,144,128.002854
-157.0,157,128.04398
-143.0,143,128.08403
-171.0,171,128.13515
-143.0,143,128.175157
-139.0,139,128.215094
-147.0,147,128.255517
-138.0,138,128.297047
-143.0,143,128.33667
-137.0,137,128.375886
-148.0,148,128.416658
-151.0,151,128.463047
-148.0,148,128.50375
-147.0,147,128.543877
-110.0,110,128.575128
-144.0,144,128.617633
-161.0,161,128.661898
-156.0,156,128.707785
-145.0,145,128.747804
-160.0,160,128.794567
-90.0,90,128.817701
-144.0,144,128.857546
-162.0,162,128.906025
-168.0,168,128.953102
-149.0,149,128.993095
-137.0,137,129.03249
-175.0,175,129.08128
-140.0,140,129.125508
-147.0,147,129.1674
-152.0,152,129.209469
-145.0,145,129.251059
-156.0,156,129.298413
-150.0,150,129.340121
-147.0,147,129.385414
-142.0,142,129.426578
-143.0,143,129.466346
-135.0,135,129.506956
-145.0,145,129.547741
-139.0,139,129.588763
-136.0,136,129.627942
-145.0,145,129.669171
-130.0,130,129.706394
-134.0,134,129.747083
-187.0,187,129.800012
-200.0,200,129.85746
-191.0,191,129.911004
-143.0,143,129.953846
-143.0,143,130.000826
-150.0,150,130.04373
-136.0,136,130.085314
-138.0,138,130.125903
-147.0,147,130.170765
-149.0,149,130.217225
-173.0,173,130.267163
-171.0,171,130.312891
-139.0,139,130.355363
-143.0,143,130.396854
-185.0,185,130.448783
-130.0,130,130.490327
-150.0,150,130.535492
-142.0,142,130.578313
-149.0,149,130.621988
-150.0,150,130.665812
-140.0,140,130.708997
-170.0,170,130.759476
-198.0,198,130.815092
-140.0,140,130.857752
-168.0,168,130.912346
-189.0,189,130.970558
-200.0,200,131.033654
-200.0,200,131.092253
-142.0,142,131.138793
-140.0,140,131.181767
-162.0,162,131.230756
-146.0,146,131.274796
-146.0,146,131.320549
-136.0,136,131.362903
-172.0,172,131.415341
-195.0,195,131.4709
-150.0,150,131.515627
-145.0,145,131.558127
-139.0,139,131.598876
-170.0,170,131.647188
-169.0,169,131.699233
-169.0,169,131.748959
-146.0,146,131.790131
-147.0,147,131.831792
-144.0,144,131.877373
-166.0,166,131.92328
-148.0,148,131.96768
-112.0,112,131.999147
-148.0,148,132.042223
-141.0,141,132.082725
-164.0,164,132.127895
-154.0,154,132.169488
-163.0,163,132.225982
-153.0,153,132.268204
-90.0,90,132.295589
-112.0,112,132.328035
-193.0,193,132.386385
-117.0,117,132.4191
-115.0,115,132.452062
-112.0,112,132.48416
-187.0,187,132.541077
-111.0,111,132.572791
-119.0,119,132.604697
-121.0,121,132.640351
-115.0,115,132.676981
-115.0,115,132.708892
-114.0,114,132.743692
-112.0,112,132.774914
-119.0,119,132.809114
-95.0,95,132.835859
-189.0,189,132.888922
-116.0,116,132.920346
-121.0,121,132.958222
-191.0,191,133.008193
-120.0,120,133.043242
-120.0,120,133.076789
-121.0,121,133.114363
-130.0,130,133.150573
-118.0,118,133.185503
-99.0,99,133.2122
-105.0,105,133.242187
-117.0,117,133.277501
-121.0,121,133.309726
-122.0,122,133.344979
-120.0,120,133.381735
-117.0,117,133.418239
-117.0,117,133.451004
-121.0,121,133.484015
-114.0,114,133.521844
-173.0,173,133.568931
-118.0,118,133.604357
-118.0,118,133.636066
-123.0,123,133.674253
-117.0,117,133.705954
-119.0,119,133.741932
-123.0,123,133.77487
-112.0,112,133.811647
-126.0,126,133.850721
-160.0,160,133.898004
-123.0,123,133.935711
-125.0,125,133.974357
-155.0,155,134.017955
-125.0,125,134.055764
-169.0,169,134.106797
-127.0,127,134.148815
-120.0,120,134.183356
-120.0,120,134.221866
-169.0,169,134.269794
-183.0,183,134.327962
-173.0,173,134.375404
-150.0,150,134.419763
-152.0,152,134.460714
-89.0,89,134.489847
-191.0,191,134.546542
-167.0,167,134.592965
-164.0,164,134.643198
-99.0,99,134.674489
-149.0,149,134.717452
-141.0,141,134.759023
-140.0,140,134.800933
-145.0,145,134.844777
-141.0,141,134.882231
-90.0,90,134.909337
-137.0,137,134.949655
-166.0,166,135.000853
-147.0,147,135.041623
-150.0,150,135.086581
-149.0,149,135.127109
-159.0,159,135.174876
-200.0,200,135.229726
-105.0,105,135.261626
-114.0,114,135.29444
-154.0,154,135.342686
-115.0,115,135.374948
-157.0,157,135.420334
-100.0,100,135.448031
-173.0,173,135.499982
-121.0,121,135.532306
-146.0,146,135.574043
-103.0,103,135.606153
-151.0,151,135.650445
-148.0,148,135.695517
-117.0,117,135.727976
-109.0,109,135.75993
-165.0,165,135.826389
-163.0,163,135.872537
-114.0,114,135.904736
-95.0,95,135.932167
-111.0,111,135.966626
-112.0,112,135.998609
-115.0,115,136.032135
-116.0,116,136.067779
-111.0,111,136.102003
-166.0,166,136.147484
-91.0,91,136.174077
-118.0,118,136.207911
-165.0,165,136.256299
-152.0,152,136.30189
-115.0,115,136.33363
-117.0,117,136.365577
-98.0,98,136.397579
-114.0,114,136.433126
-139.0,139,136.469931
-108.0,108,136.501555
-149.0,149,136.544135
-154.0,154,136.588511
-160.0,160,136.632895
-157.0,157,136.677436
-119.0,119,136.711904
-111.0,111,136.743277
-154.0,154,136.787593
-113.0,113,136.81871
-153.0,153,136.862206
-154.0,154,136.906367
-111.0,111,136.937266
-156.0,156,136.981787
-112.0,112,137.015727
-111.0,111,137.047084
-126.0,126,137.079155
-115.0,115,137.113809
-156.0,156,137.16022
-155.0,155,137.205579
-155.0,155,137.249883
-159.0,159,137.294796
-141.0,141,137.337118
-109.0,109,137.364948
-154.0,154,137.409293
-156.0,156,137.455611
-153.0,153,137.499011
-110.0,110,137.530327
-132.0,132,137.566282
-157.0,157,137.611144
-133.0,133,137.652991
-110.0,110,137.68108
-113.0,113,137.712618
-109.0,109,137.74341
-176.0,176,137.80267
-134.0,134,137.853074
-110.0,110,137.892839
-156.0,156,137.941649
-91.0,91,137.972776
-182.0,182,138.023494
-111.0,111,138.054871
-156.0,156,138.099685
-153.0,153,138.146031
-137.0,137,138.182435
-131.0,131,138.218663
-157.0,157,138.263039
-156.0,156,138.310005
-159.0,159,138.354746
-159.0,159,138.399889
-116.0,116,138.431591
-114.0,114,138.465583
-179.0,179,138.515277
-162.0,162,138.559968
-158.0,158,138.604829
-143.0,143,138.650631
-141.0,141,138.690739
-155.0,155,138.735504
-172.0,172,138.784952
-166.0,166,138.832574
-161.0,161,138.877529
-154.0,154,138.925975
-116.0,116,138.957416
-115.0,115,138.991053
-170.0,170,139.040153
-183.0,183,139.089921
-200.0,200,139.15287
-183.0,183,139.205402
-149.0,149,139.246261
-155.0,155,139.290687
-149.0,149,139.33145
-200.0,200,139.39455
-162.0,162,139.439688
-185.0,185,139.492393
-200.0,200,139.546362
-200.0,200,139.606348
-200.0,200,139.660879
-143.0,143,139.701542
-177.0,177,139.750963
-200.0,200,139.811261
-114.0,114,139.84273
-92.0,92,139.865755
-155.0,155,139.909833
-123.0,123,139.947723
-200.0,200,140.002072
-200.0,200,140.059796
-186.0,186,140.109541
-135.0,135,140.153941
-157.0,157,140.198715
-200.0,200,140.253076
-182.0,182,140.306528
-87.0,87,140.331701
-200.0,200,140.387848
-200.0,200,140.444805
-107.0,107,140.475954
-135.0,135,140.514428
-177.0,177,140.56352
-153.0,153,140.607733
-200.0,200,140.662074
-168.0,168,140.713106
-200.0,200,140.767338
-200.0,200,140.824817
-146.0,146,140.865206
-146.0,146,140.910157
-200.0,200,140.96421
-110.0,110,140.99552
-191.0,191,141.048677
-197.0,197,141.107997
-168.0,168,141.153121
-148.0,148,141.193539
-162.0,162,141.238567
-176.0,176,141.289945
-156.0,156,141.334098
-143.0,143,141.37411
-168.0,168,141.422686
-168.0,168,141.470321
-152.0,152,141.514458
-193.0,193,141.567613
-177.0,177,141.616645
-152.0,152,141.663549
-93.0,93,141.690393
-168.0,168,141.739047
-135.0,135,141.776749
-156.0,156,141.822972
-124.0,124,141.858325
-141.0,141,141.894682
-145.0,145,141.934998
-119.0,119,141.972356
-168.0,168,142.021381
-165.0,165,142.076067
-104.0,104,142.10614
-150.0,150,142.155737
-145.0,145,142.197938
-152.0,152,142.240493
-193.0,193,142.295567
-181.0,181,142.349351
-145.0,145,142.393151
-189.0,189,142.443008
-172.0,172,142.492386
-153.0,153,142.539281
-149.0,149,142.580106
-147.0,147,142.620328
-158.0,158,142.664587
-150.0,150,142.708134
-177.0,177,142.757371
-193.0,193,142.814512
-128.0,128,142.850297
-120.0,120,142.884672
-140.0,140,142.924514
-168.0,168,142.969482
-113.0,113,143.00105
-147.0,147,143.049602
-169.0,169,143.094843
-200.0,200,143.151967
-200.0,200,143.206332
-200.0,200,143.268647
-200.0,200,143.322201
-200.0,200,143.379609
-185.0,185,143.43007
-191.0,191,143.486427
-147.0,147,143.526848
-158.0,158,143.571298
-143.0,143,143.611376
-143.0,143,143.655378
-160.0,160,143.700488
-140.0,140,143.740455
-167.0,167,143.785682
-166.0,166,143.836677
-200.0,200,143.890914
-200.0,200,143.948913
-200.0,200,144.003081
-198.0,198,144.059642
-200.0,200,144.117275
-200.0,200,144.171661
-200.0,200,144.229025
-105.0,105,144.262141
-200.0,200,144.316092
-200.0,200,144.373187
-145.0,145,144.413608
-200.0,200,144.473213
-200.0,200,144.530927
-148.0,148,144.571208
-200.0,200,144.625319
-200.0,200,144.686264
-200.0,200,144.740138
-155.0,155,144.784497
-200.0,200,144.842115
-200.0,200,144.899212
-200.0,200,144.957213
-200.0,200,145.0113
-200.0,200,145.068605
-200.0,200,145.128354
-200.0,200,145.185789
-200.0,200,145.240595
-150.0,150,145.281475
-200.0,200,145.341012
-200.0,200,145.395026
-200.0,200,145.452765
-200.0,200,145.507009
-200.0,200,145.566746
-200.0,200,145.62072
-200.0,200,145.678596
-200.0,200,145.732422
-200.0,200,145.792386
-200.0,200,145.846576
-200.0,200,145.904268
-200.0,200,145.958016
-200.0,200,146.021411
-200.0,200,146.076975
-200.0,200,146.134997
-173.0,173,146.185004
-200.0,200,146.241971
-200.0,200,146.306551
-125.0,125,146.345838
-200.0,200,146.40119
-200.0,200,146.464064
-200.0,200,146.518658
-159.0,159,146.563424
-178.0,178,146.612628
-200.0,200,146.675455
-124.0,124,146.707952
-200.0,200,146.765365
-157.0,157,146.810038
-200.0,200,146.86666
-200.0,200,146.923733
-200.0,200,146.978015
-178.0,178,147.026628
-132.0,132,147.068408
-129.0,129,147.105183
-161.0,161,147.150861
-121.0,121,147.182539
-142.0,142,147.224808
-173.0,173,147.273472
-103.0,103,147.300797
-100.0,100,147.331119
-180.0,180,147.386578
-177.0,177,147.435728
-200.0,200,147.491327
-193.0,193,147.545557
-159.0,159,147.59334
-128.0,128,147.629162
-122.0,122,147.664577
-151.0,151,147.705423
-169.0,169,147.755738
-97.0,97,147.782564
-172.0,172,147.831108
-119.0,119,147.862964
-176.0,176,147.917776
-91.0,91,147.944221
-182.0,182,147.993745
-155.0,155,148.038192
-110.0,110,148.071331
-171.0,171,148.120065
-127.0,127,148.155656
-138.0,138,148.191978
-148.0,148,148.235265
-200.0,200,148.292461
-116.0,116,148.323801
-185.0,185,148.37703
-152.0,152,148.420022
-121.0,121,148.455093
-129.0,129,148.4905
-90.0,90,148.513667
-99.0,99,148.549235
-193.0,193,148.602901
-153.0,153,148.64339
-119.0,119,148.678649
-113.0,113,148.713041
-89.0,89,148.735969
-108.0,108,148.766813
-114.0,114,148.797739
-129.0,129,148.83616
-114.0,114,148.867996
-169.0,169,148.918431
-163.0,163,148.96322
-114.0,114,148.996745
-110.0,110,149.028007
-101.0,101,149.054976
-200.0,200,149.11225
-161.0,161,149.162275
-179.0,179,149.212001
-112.0,112,149.245257
-138.0,138,149.2887
-120.0,120,149.32363
-171.0,171,149.373241
-178.0,178,149.422876
-173.0,173,149.472469
-154.0,154,149.519388
-120.0,120,149.551551
-177.0,177,149.600816
-151.0,151,149.645069
-170.0,170,149.695808
-111.0,111,149.728701
-171.0,171,149.777604
-89.0,89,149.800924
-175.0,175,149.853512
-109.0,109,149.886208
-117.0,117,149.920405
-173.0,173,149.971927
-180.0,180,150.030164
-153.0,153,150.071452
-169.0,169,150.120894
-114.0,114,150.152457
-156.0,156,150.199371
-180.0,180,150.249432
-175.0,175,150.299124
-157.0,157,150.343649
-168.0,168,150.39283
-110.0,110,150.424176
-161.0,161,150.468769
-165.0,165,150.513607
-140.0,140,150.556126
-167.0,167,150.601251
-148.0,148,150.644893
-135.0,135,150.681248
-116.0,116,150.717012
-169.0,169,150.766555
-141.0,141,150.806249
-88.0,88,150.828991
-113.0,113,150.862666
-144.0,144,150.902906
-160.0,160,150.947842
-108.0,108,150.979208
-182.0,182,151.030873
-106.0,106,151.062128
-114.0,114,151.093375
-159.0,159,151.13798
-144.0,144,151.18022
-142.0,142,151.220717
-134.0,134,151.256604
-152.0,152,151.30104
-164.0,164,151.348456
-179.0,179,151.397485
-109.0,109,151.428483
-141.0,141,151.468672
-157.0,157,151.518535
-166.0,166,151.56512
-165.0,165,151.611046
-169.0,169,151.660883
-111.0,111,151.694272
-124.0,124,151.730065
-110.0,110,151.76137
-125.0,125,151.79527
-144.0,144,151.837951
-148.0,148,151.8819
-108.0,108,151.909803
-108.0,108,151.941454
-198.0,198,152.002848
-137.0,137,152.039848
-155.0,155,152.085018
-113.0,113,152.117227
-109.0,109,152.151841
-107.0,107,152.180257
-122.0,122,152.216781
-140.0,140,152.256961
-109.0,109,152.292294
-88.0,88,152.315876
-107.0,107,152.347141
-104.0,104,152.37629
-154.0,154,152.423414
-153.0,153,152.464576
-107.0,107,152.495966
-111.0,111,152.52728
-120.0,120,152.565764
-134.0,134,152.602278
-160.0,160,152.647567
-195.0,195,152.702145
-177.0,177,152.753697
-156.0,156,152.798183
-111.0,111,152.829019
-112.0,112,152.860522
-120.0,120,152.894795
-111.0,111,152.926813
-183.0,183,152.985753
-195.0,195,153.042333
-184.0,184,153.097116
-167.0,167,153.146591
-111.0,111,153.17861
-187.0,187,153.228861
-123.0,123,153.270341
-125.0,125,153.308991
-127.0,127,153.344919
-119.0,119,153.376923
-106.0,106,153.410365
-170.0,170,153.459082
-151.0,151,153.49943
-131.0,131,153.535435
-200.0,200,153.595299
-200.0,200,153.648666
-153.0,153,153.692705
-119.0,119,153.724872
-113.0,113,153.758345
-109.0,109,153.789582
-142.0,142,153.829258
-200.0,200,153.883451
-115.0,115,153.923572
-187.0,187,153.973605
-182.0,182,154.026214
-183.0,183,154.075759
-138.0,138,154.118058
-121.0,121,154.149839
-108.0,108,154.180727
-178.0,178,154.230229
-152.0,152,154.27599
-125.0,125,154.311794
-123.0,123,154.343704
-121.0,121,154.379221
-124.0,124,154.41708
-169.0,169,154.462795
-136.0,136,154.502048
-109.0,109,154.52956
-116.0,116,154.566804
-112.0,112,154.598321
-116.0,116,154.629485
-124.0,124,154.664597
-113.0,113,154.70262
-120.0,120,154.735231
-110.0,110,154.76695
-147.0,147,154.807424
-146.0,146,154.850184
-110.0,110,154.881653
-113.0,113,154.913488
-110.0,110,154.944799
-115.0,115,154.978563
-117.0,117,155.013519
-105.0,105,155.040875
-167.0,167,155.089503
-181.0,181,155.141373
-159.0,159,155.185526
-171.0,171,155.234462
-132.0,132,155.270623
-174.0,174,155.32406
-166.0,166,155.368962
-177.0,177,155.418097
-171.0,171,155.466652
-160.0,160,155.513706
-157.0,157,155.557754
-163.0,163,155.602637
-162.0,162,155.647159
-111.0,111,155.680748
-168.0,168,155.726014
-145.0,145,155.769709
-111.0,111,155.797568
-144.0,144,155.840199
-145.0,145,155.885461
-190.0,190,155.936338
-123.0,123,155.972028
-118.0,118,156.006056
-160.0,160,156.051583
-148.0,148,156.096093
-119.0,119,156.130754
-88.0,88,156.163128
-112.0,112,156.195759
-111.0,111,156.227599
-150.0,150,156.268829
-114.0,114,156.303486
-162.0,162,156.348937
-110.0,110,156.380292
-141.0,141,156.421004
-182.0,182,156.473855
-172.0,172,156.522366
-140.0,140,156.562163
-111.0,111,156.593216
-200.0,200,156.650594
-112.0,112,156.68173
-200.0,200,156.739413
-110.0,110,156.770519
-160.0,160,156.818125
-164.0,164,156.863009
-185.0,185,156.913205
-175.0,175,156.962298
-150.0,150,157.01115
-124.0,124,157.043091
-106.0,106,157.07385
-168.0,168,157.122274
-200.0,200,157.179017
-179.0,179,157.228437
-118.0,118,157.263298
-151.0,151,157.30397
-177.0,177,157.355559
-200.0,200,157.412984
-200.0,200,157.466926
-169.0,169,157.515375
-145.0,145,157.559265
-156.0,156,157.603579
-169.0,169,157.648981
-170.0,170,157.69797
-163.0,163,157.74518
-165.0,165,157.789903
-149.0,149,157.833533
-169.0,169,157.878588
-106.0,106,157.913416
-146.0,146,157.954269
-105.0,105,157.981645
-174.0,174,158.030283
-112.0,112,158.063811
-174.0,174,158.112517
-114.0,114,158.143669
-112.0,112,158.174955
-173.0,173,158.225818
-152.0,152,158.269917
-200.0,200,158.323836
-189.0,189,158.381611
-175.0,175,158.433012
-129.0,129,158.468707
-174.0,174,158.517464
-169.0,169,158.562881
-161.0,161,158.60965
-114.0,114,158.644665
-114.0,114,158.676063
-167.0,167,158.720926
-200.0,200,158.78256
-183.0,183,158.831981
-157.0,157,158.876611
-116.0,116,158.907785
-146.0,146,158.951811
-159.0,159,158.996664
-186.0,186,159.049478
-142.0,142,159.089283
-131.0,131,159.127401
-171.0,171,159.176138
-153.0,153,159.216734
-140.0,140,159.256828
-145.0,145,159.299257
-139.0,139,159.338819
-146.0,146,159.379273
-139.0,139,159.415226
-200.0,200,159.474514
-143.0,143,159.514773
-121.0,121,159.546722
-200.0,200,159.603961
-164.0,164,159.653066
-125.0,125,159.688662
-161.0,161,159.733211
-148.0,148,159.77396
-200.0,200,159.833254
-135.0,135,159.869465
-138.0,138,159.909476
-162.0,162,159.953954
-130.0,130,159.991718
-172.0,172,160.040366
-149.0,149,160.08077
-139.0,139,160.12051
-151.0,151,160.163413
-185.0,185,160.216634
-130.0,130,160.252028
-139.0,139,160.292043
-110.0,110,160.32527
-148.0,148,160.367839
-182.0,182,160.417372
-188.0,188,160.470534
-162.0,162,160.51997
-133.0,133,160.556321
-147.0,147,160.599879
-148.0,148,160.639973
-117.0,117,160.673724
-154.0,154,160.718317
-200.0,200,160.771812
-114.0,114,160.803299
-143.0,143,160.845749
-145.0,145,160.886353
-108.0,108,160.917245
-115.0,115,160.948339
-140.0,140,160.9906
-144.0,144,161.030733
-120.0,120,161.06569
-110.0,110,161.09318
-179.0,179,161.147823
-113.0,113,161.178897
-108.0,108,161.206395
-140.0,140,161.246026
-140.0,140,161.290952
-108.0,108,161.322081
-142.0,142,161.361535
-139.0,139,161.398544
-110.0,110,161.432057
-116.0,116,161.463718
-114.0,114,161.49525
-142.0,142,161.535108
-143.0,143,161.578076
-110.0,110,161.609308
-114.0,114,161.640472
-111.0,111,161.671364
-118.0,118,161.708837
-141.0,141,161.745627
-141.0,141,161.787474
-128.0,128,161.823032
-132.0,132,161.86109
-110.0,110,161.892599
-109.0,109,161.923785
-113.0,113,161.954608
-143.0,143,161.999549
-145.0,145,162.039754
-143.0,143,162.080132
-139.0,139,162.119914
-144.0,144,162.162593
-123.0,123,162.19821
-141.0,141,162.234769
-110.0,110,162.26602
-110.0,110,162.299926
-137.0,137,162.339508
-136.0,136,162.375441
-110.0,110,162.406662
-118.0,118,162.440864
-115.0,115,162.475899
-141.0,141,162.512456
-139.0,139,162.552094
-111.0,111,162.586428
-113.0,113,162.61765
-138.0,138,162.65737
-117.0,117,162.689102
-117.0,117,162.725745
-200.0,200,162.78392
-137.0,137,162.820008
-139.0,139,162.859885
-108.0,108,162.893424
-139.0,139,162.93397
-109.0,109,162.961492
-112.0,112,162.992437
-171.0,171,163.04364
-134.0,134,163.080042
-137.0,137,163.11996
-109.0,109,163.150901
-136.0,136,163.191969
-117.0,117,163.230792
-110.0,110,163.258487
-114.0,114,163.293289
-137.0,137,163.332054
-131.0,131,163.368193
-116.0,116,163.403169
-174.0,174,163.448601
-135.0,135,163.492689
-136.0,136,163.528791
-111.0,111,163.559694
-144.0,144,163.599698
-106.0,106,163.633019
-147.0,147,163.673206
-107.0,107,163.704331
-141.0,141,163.743824
-126.0,126,163.781202
-107.0,107,163.80917
-150.0,150,163.852612
-146.0,146,163.892629
-108.0,108,163.922358
-162.0,162,163.970446
-151.0,151,164.010785
-158.0,158,164.055244
-152.0,152,164.098387
-159.0,159,164.142856
-89.0,89,164.168904
-170.0,170,164.217057
-152.0,152,164.263104
-164.0,164,164.309785
-151.0,151,164.354169
-155.0,155,164.395395
-142.0,142,164.437889
-108.0,108,164.46897
-107.0,107,164.49979
-113.0,113,164.530885
-164.0,164,164.577925
-158.0,158,164.622187
-110.0,110,164.655136
